Date,Open,High,Low,Close,Volume
2011-01-31,57.53964,58.48887,56.47743,56.97476,3099589
2011-02-28,57.51753,59.80772,57.51753,59.40003,2121491
2011-03-31,59.63949,59.65054,50.00964,55.8266,7136267
2011-04-29,55.84011,57.8233,54.31986,57.78769,2837781
2011-05-31,57.84049,58.12047,53.78937,56.13237,2321370
2011-06-30,56.05869,56.69478,53.378,56.53883,2924813
2011-07-29,56.38902,58.23959,55.56013,57.08897,2585810
2011-08-31,57.91049,57.91049,49.35021,53.33625,5497362
2011-09-30,53.09925,53.45168,47.56104,48.45747,4445970
2011-10-31,48.32976,54.17864,46.58234,51.09149,3000179
2011-11-30,49.83281,51.54216,46.96056,50.82748,3414219
2011-12-30,50.3326,51.2499,46.59794,47.59606,5425675
2012-01-31,48.45753,51.14057,47.59012,50.75915,7025491
2012-02-29,51.0776,53.68103,50.93144,52.88015,4583727
2012-03-30,52.89085,53.31861,51.2083,53.13562,3730443
2012-04-30,52.89916,53.45764,50.70092,51.94739,4537820
2012-05-31,51.5315,51.94145,46.4102,46.9853,4168261
2012-06-29,46.23077,50.13295,45.74835,50.12225,3314664
2012-07-31,50.07948,50.71162,47.87886,49.66716,4424627
2012-08-31,49.98679,51.78935,49.06116,50.22444,3266616
2012-09-28,49.5519,52.83262,48.99462,50.35505,3415996
2012-10-31,50.62903,51.56106,49.5003,50.51897,4742244
2012-11-30,50.50024,51.9416,48.99916,51.81865,4949741
2012-12-31,51.93106,53.8876,51.61141,53.39935,7507714
2013-01-31,54.0808,55.18846,52.98837,55.04795,6846408
2013-02-28,55.01282,56.51858,54.66156,56.15561,6247773
2013-03-29,56.36988,58.21037,56.16029,58.02813,6972458
2013-04-30,56.98145,61.21259,56.63099,61.18339,12803909
2013-05-31,60.89134,62.79197,56.46044,56.46978,12053157
2013-06-28,56.3296,57.69637,53.10832,55.82972,9994267
2013-07-31,56.32947,59.4996,55.84943,56.86981,7480552
2013-08-30,58.15108,58.74823,55.89813,56.03031,6539130
2013-09-30,57.53769,62.19316,57.14461,60.73926,10216461
2013-10-31,60.42836,63.13975,59.3616,61.70777,9912770
2013-11-29,61.49049,62.81036,60.45725,61.72973,7491780
2013-12-31,61.61994,61.66732,59.41014,61.30108,7915798
2014-01-31,60.87791,60.95205,56.76829,57.1196,11732289
2014-02-28,57.00097,59.88216,55.79877,59.42135,10516405
2014-03-31,58.56931,60.31901,56.45006,59.0789,9110189
2014-04-30,59.30087,60.08062,58.01912,59.04247,7581105
2014-05-30,59.28949,61.08235,58.67821,60.94233,6986964
2014-06-30,61.38969,62.783,61.1404,62.2398,6383255
2014-07-31,62.72106,63.90162,61.4987,62.80918,6250187
2014-08-29,62.66909,63.34128,61.14962,62.52901,9284863
2014-09-30,62.89052,63.13002,59.15096,59.30381,8302672
2014-10-31,58.97002,61.22115,55.5714,61.12,11998356
2014-11-28,61.00986,61.35826,58.30243,58.81043,7738429
2014-12-31,58.83965,59.03183,55.95802,56.86977,17123266
2015-01-30,57.07987,58.80074,55.16113,57.54011,17211383
2015-02-27,58.28937,61.45986,57.96921,61.03298,12297138
2015-03-31,61.07744,63.29993,59.37881,61.27804,13641798
2015-04-30,61.38013,65.51823,61.09938,63.3998,14511616
2015-05-29,63.68056,64.40963,62.52091,63.03138,10026769
2015-06-30,63.21004,64.6898,60.67059,61.02976,8681493
2015-07-31,61.64013,61.78006,58.42851,60.70033,9229385
2015-08-31,60.36099,61.13883,51.19876,56.03989,14571168
2015-09-30,54.14927,56.75934,52.21093,53.68965,16584110
2015-10-30,54.13097,59.06883,53.368,57.75038,8922668
2015-11-30,57.6406,58.85915,56.86886,57.77124,7552521
2015-12-31,58.40906,58.77133,55.50979,56.67124,12465105
2016-01-29,55.72129,56.32165,49.47117,53.28942,25033813
2016-02-29,52.82041,53.27096,48.66127,51.41883,15238456
2016-03-31,52.12017,56.15021,52.01052,55.26945,14841272
2016-04-29,53.84917,58.51084,52.81023,55.52837,11451040
2016-05-31,56.29213,56.4503,54.66927,56.11988,4324850
2016-06-30,56.03104,57.84891,53.34963,55.75088,10176535
2016-07-29,55.8003,59.02883,54.88063,58.9504,7714942
2016-08-31,59.0385,60.37933,57.77072,59.04924,5746722
2016-09-30,59.28023,61.47079,57.86947,60.58117,6762231
2016-10-31,60.43985,60.67859,59.01175,60.02234,9437847
2016-11-30,60.18078,60.18078,58.34051,59.20016,5193573
2016-12-30,59.20016,60.86165,58.01112,58.11893,5634688
2017-01-31,58.60092,61.60913,58.44977,60.98022,5884918
2017-02-28,61.30049,63.0086,61.1208,62.2909,5689811
2017-03-31,62.6989,64.01142,61.66093,63.27935,5152286
2017-04-28,63.33103,63.89011,62.10106,63.75931,6483480
2017-05-31,64.21923,65.34583,63.87324,65.17072,6541920
2017-06-30,65.45026,67.0199,65.39963,65.79966,11112106
2017-07-31,65.79966,67.77855,64.7809,67.60998,5129972
2017-08-31,68.08114,68.19841,66.42997,67.71991,5901488
2017-09-29,67.85917,68.86907,66.8603,68.19866,7292462
