Date,Open,High,Low,Close,Volume
2011-01-31,56.85856,57.96335,56.44605,56.70278,1128331
2011-02-28,57.06921,58.99902,56.87831,58.66989,890268
2011-03-31,58.90028,60.19157,56.66109,60.04017,1363141
2011-04-29,60.28044,64.13895,60.15756,63.88552,1543616
2011-05-31,64.29035,65.86909,63.4401,65.12964,2477803
2011-06-30,64.9914,65.12086,62.10053,64.14992,1864548
2011-07-29,64.1598,65.49936,60.88055,61.64962,1869857
2011-08-31,62.33092,62.33092,52.70054,59.59145,3694519
2011-09-30,59.48065,60.14001,55.62103,56.694,1235710
2011-10-31,56.2782,61.44117,53.71975,60.09941,1554217
2011-11-30,58.72035,60.88055,56.51956,60.66113,1405545
2011-12-30,60.60189,61.62109,59.24696,61.21134,1427937
2012-01-31,61.99094,64.33838,61.18977,63.75826,1474865
2012-02-29,64.24996,65.35952,63.68925,64.83008,1238014
2012-03-30,64.86998,67.6703,63.66229,67.57002,1322254
2012-04-30,67.65952,68.00133,65.14925,67.30044,1462438
2012-05-31,67.30044,67.8094,64.30064,65.04897,1750327
2012-06-29,64.23055,68.89092,63.37978,68.89092,2065881
2012-07-31,69.10658,70.50836,67.4018,69.32116,1760787
2012-08-31,69.68994,70.72833,68.15876,70.47925,1314387
2012-09-28,70.36171,74.35031,70.09214,73.21164,1707187
2012-10-31,73.5114,75.54074,71.91014,72.22931,1886965
2012-11-30,72.44066,73.25045,69.38802,72.9302,2088244
2012-12-31,73.38848,74.79888,70.41886,71.66752,2293512
2013-01-31,73.20085,77.83103,72.59917,77.12044,3297393
2013-02-28,77.45794,78.60956,76.60825,78.09953,2094298
2013-03-29,77.96151,82.94968,77.63371,82.92057,2239287
2013-04-30,82.98958,86.92857,82.51189,85.27879,4341579
2013-05-31,84.83777,90.53869,84.29107,86.92857,4127748
2013-06-28,87.31999,88.65923,84.28029,86.38943,3545929
2013-07-31,86.89838,93.64956,86.03036,92.98965,3837175
2013-08-30,93.59888,93.87924,89.23935,89.84858,3019768
2013-09-30,90.64005,95.46972,90.0416,93.13845,2952870
