Date,Open,High,Low,Close,Volume
2011-01-31,67.23091,69.06978,66.99925,68.05022,1049181
2011-02-28,68.40098,69.48991,67.84736,69.15616,821324
2011-03-31,69.24778,70.77123,66.49928,69.07198,1462847
2011-04-29,69.40141,71.75673,67.88913,71.74505,649732
2011-05-31,71.91107,73.59066,71.00059,72.85397,1060426
2011-06-30,72.63738,72.81895,70.28984,71.98276,1275796
2011-07-29,72.04058,73.36141,70.90734,71.18358,985010
2011-08-31,71.69753,72.69714,62.93995,72.46201,2697362
2011-09-30,72.67787,74.67454,69.22546,71.46063,1784429
2011-10-31,71.51153,75.67003,67.72968,74.32628,1912029
2011-11-30,73.3401,75.51861,70.72258,75.09105,1701025
2011-12-30,74.93962,77.49727,73.42917,76.88953,1986251
2012-01-31,77.45819,77.56914,72.99846,74.11938,2221726
2012-02-29,74.18117,75.45087,73.93025,74.58969,1435092
2012-03-30,74.58969,76.37635,73.45881,74.84264,1632340
2012-04-30,74.85762,76.20273,72.86806,76.15028,1129932
2012-05-31,76.07909,76.91088,74.9975,76.27267,1208911
2012-06-29,75.81931,79.75971,75.50083,78.50729,1852930
2012-07-31,78.39839,81.52937,77.81922,80.66681,1604211
2012-08-31,80.79798,84.91901,77.45538,77.68928,9370966
2012-09-28,77.56923,79.06419,77.12131,77.97891,1589769
2012-10-31,78.00954,80.11801,77.57094,78.99945,1345851
2012-11-30,79.08154,79.16975,72.64098,75.98929,2506327
2012-12-31,76.09097,77.60892,73.73013,75.30198,1987928
2013-01-31,76.40093,79.21875,75.73813,79.2065,2248157
2013-02-28,79.4405,81.32109,78.64171,81.04911,1307869
2013-03-29,80.77346,84.82843,80.34711,84.75192,1856096
2013-04-30,84.81993,89.54193,84.26004,89.53465,2756857
2013-05-31,89.34883,89.44113,81.57355,82.19052,3900333
2013-06-28,82.2804,83.8459,78.49651,82.19114,5044690
2013-07-31,82.41725,86.87077,79.87959,85.82685,2123924
2013-08-30,86.15999,86.76133,80.88143,81.26147,1335851
