Date,Open,High,Low,Close,Volume
2011-01-31,58.05873,59.70875,57.77085,58.94108,4703666
2011-02-28,59.32024,61.71921,59.30034,60.96441,3649519
2011-03-31,61.17388,61.22537,57.39052,60.77136,6755321
2011-04-29,61.12103,62.63976,59.40998,62.58498,3065495
2011-05-31,62.87171,62.92299,60.3098,61.95907,2747876
2011-06-30,61.78074,61.83086,57.85745,60.58844,3426257
2011-07-29,60.60005,62.32896,58.84793,59.37009,3721877
2011-08-31,60.07209,60.22874,50.39716,55.98421,14944140
2011-09-30,55.98769,56.45995,51.15022,51.65525,6021108
2011-10-31,51.24894,59.12922,48.92075,57.35162,6927950
2011-11-30,55.72755,58.51052,53.04962,57.09884,4376401
2011-12-30,56.99149,58.08806,55.12155,57.29902,5769633
2012-01-31,58.36967,61.04918,57.69377,60.08754,4283789
2012-02-29,60.52935,63.34312,60.50869,62.63738,3527670
2012-03-30,62.91164,65.00017,61.55754,64.42317,4386977
2012-04-30,64.4106,65.13042,62.14834,64.04841,3665399
2012-05-31,64.04042,64.89962,59.19254,60.10887,5878755
2012-06-29,59.13084,62.4614,58.04884,62.09706,6241825
2012-07-31,62.28122,63.44981,60.4783,62.79844,3567444
2012-08-31,63.11901,65.23113,61.74239,64.37628,3625055
2012-09-28,64.34672,67.61265,63.93521,65.68627,2731820
2012-10-31,65.87857,67.11834,64.05964,64.52795,3535230
2012-11-30,64.6422,65.62066,61.50092,64.94196,5278930
2012-12-31,65.2881,66.59913,63.84144,65.1656,5581095
2013-01-31,66.47178,69.14031,66.23031,68.60795,7549203
2013-02-28,68.92917,70.223,68.09918,69.54351,3897337
2013-03-29,69.19198,71.85881,68.93029,71.74142,3751243
2013-04-30,71.7593,73.19601,70.32148,73.16918,5204179
2013-05-31,73.01936,77.34737,72.43797,74.77248,3594534
2013-06-28,74.98938,75.91513,71.21971,73.41065,5161206
2013-07-31,73.79009,77.88157,73.35057,77.33745,3621289
2013-08-30,77.90939,78.43014,74.8494,75.13092,2497006
