Date,Open,High,Low,Close,Volume
2011-01-31,100.80083,106.69138,98.84756,106.68192,4558478
2011-02-28,107.11256,115.06523,106.62868,114.70912,4898893
2011-03-31,115.28528,118.26073,106.2359,116.72627,5711512
2011-04-29,117.84665,118.45002,110.22525,118.08327,3305573
2011-05-31,118.31988,118.45002,105.61478,112.9132,5327494
2011-06-30,112.49084,113.10368,103.36929,110.55059,3062823
2011-07-29,110.40034,117.72834,109.4941,112.27907,3184353
2011-08-31,114.52219,114.52219,89.49176,100.29565,7415808
2011-09-30,100.67897,101.74019,85.4894,86.33885,3925756
2011-10-31,85.12028,107.33498,79.78103,102.26548,4171489
2011-11-30,97.85022,106.83927,93.6006,103.92771,2928785
2011-12-30,103.70056,105.94249,95.84017,100.80919,2790327
2012-01-31,103.05325,106.5206,100.31103,102.85655,2560832
2012-02-29,103.47809,111.5418,102.97993,109.11151,2562960
2012-03-30,109.61433,110.48379,102.99971,105.18325,2311534
2012-04-30,104.90274,106.96639,99.00161,104.05889,2285653
2012-05-31,104.21718,106.14698,91.06942,92.52899,2945345
2012-06-29,90.65041,97.2883,88.78928,97.2883,2826704
2012-07-31,97.46871,102.67381,94.70089,101.09901,2712661
2012-08-31,101.50173,105.77801,98.83982,103.34307,2087804
2012-09-28,103.30699,112.06091,101.88001,106.97686,2753072
2012-10-31,107.60306,109.34081,103.25578,104.38363,2087403
2012-11-30,103.96694,106.05503,97.99714,102.98924,2175656
2012-12-31,103.64569,106.58229,99.76049,102.25596,2788606
2013-01-31,104.83872,112.16101,103.28371,110.43839,2578036
2013-02-28,111.10649,113.22601,107.51809,110.79688,2345483
2013-03-29,110.01938,114.19556,109.09987,113.30515,1487428
2013-04-30,113.27256,113.63804,105.23446,111.84209,2021306
2013-05-31,111.47313,119.59387,110.02985,114.83689,2043157
2013-06-28,115.24193,116.66077,109.01491,112.44268,2193529
2013-07-31,113.41922,120.53665,112.48807,118.32519,1861633
2013-08-30,119.00027,119.93141,114.26307,116.54437,1494201
2013-09-30,117.63847,122.52698,116.56765,119.30289,1795803
2013-10-31,119.10502,126.205,117.26601,124.70353,1921163
2013-11-29,124.63369,127.70647,122.73648,124.93631,1651037
2013-12-31,125.08762,126.59532,122.42222,126.43522,3476904
2014-01-31,125.97778,126.10358,118.12133,118.68169,3854272
2014-02-28,118.63594,126.32086,116.17722,125.29163,4689068
2014-03-31,124.50255,129.15696,122.81004,128.4365,2417801
2014-04-30,128.74527,136.00706,127.16712,134.92065,2923939
2014-05-30,134.72624,136.81901,133.13665,136.64747,2775394
2014-06-30,136.97911,145.99059,135.99563,143.96644,3487590
2014-07-31,144.49249,145.23583,138.46578,138.59157,4317852
2014-08-29,137.9626,142.30824,135.67542,142.27393,3753235
2014-09-30,142.04521,142.04521,130.36917,131.1125,5152014
2014-10-31,131.1125,131.66142,111.93108,125.87486,9941168
2014-11-28,126.00066,128.24209,113.9701,114.23312,6382936
2014-12-31,113.56755,118.35004,103.24437,111.61517,19368919
2015-01-30,111.39889,112.5453,101.32999,106.20363,15928243
2015-02-27,107.55287,116.29942,106.86705,111.39889,11278646
2015-03-31,111.44372,111.54793,103.99822,109.27753,10038754
2015-04-30,109.80535,117.87952,108.90548,116.98301,6046108
2015-05-29,117.21834,118.46225,110.33317,111.05486,5814151
2015-06-30,111.24424,112.0186,106.28656,106.95333,6684792
2015-07-31,107.1035,107.42288,96.08094,97.82129,12659976
2015-08-31,96.98081,99.55267,82.49997,93.80829,17790611
2015-09-30,90.80051,93.44073,82.19876,84.76001,11604302
2015-10-30,85.76062,97.00072,83.78023,94.49976,8851134
2015-11-30,93.93972,99.8502,90.17841,94.25974,8496948
2015-12-31,94.16111,94.91074,81.0513,83.11882,21378828
2016-01-29,82.88947,83.74815,68.63544,79.98302,16956955
2016-02-29,78.66892,80.44822,72.19732,78.21132,16775742
2016-03-31,78.97,89.66106,77.74394,85.82136,6860079
2016-04-29,84.37056,96.5702,82.83995,94.64048,5902750
2016-05-31,94.53908,94.73972,88.17931,93.03112,4818309
2016-06-30,92.20055,98.27232,89.19981,95.12201,5679785
2016-07-29,94.99975,97.47073,90.8911,93.29022,6939667
2016-08-31,92.25099,98.40056,89.21053,95.05873,5342863
2016-09-30,94.66942,99.53953,91.01923,97.68895,5775362
2016-10-31,97.72091,99.81985,93.9098,94.06961,3623275
2016-11-30,94.5789,104.05288,91.90142,103.25059,5811778
2016-12-30,105.00539,109.08073,103.06414,104.67995,5804419
2017-01-31,105.67395,106.70187,100.11473,101.05681,4992731
2017-02-28,101.66402,102.40476,97.31287,98.36939,6222587
2017-03-31,99.06986,100.80248,93.18106,96.71026,6799584
2017-04-28,96.65865,98.83979,92.31324,93.32956,5195947
2017-05-31,93.24109,94.7703,89.01047,89.5518,7571111
2017-06-30,89.80983,92.34905,86.71934,88.50087,7890581
2017-07-31,88.87956,91.60049,86.07912,90.77929,4928170
2017-08-31,90.85148,91.15066,83.79965,85.71926,6856322
2017-09-29,85.80086,94.42917,85.55398,93.58025,5329539
2017-10-31,92.58048,94.09926,90.1436,92.58048,4389474
2017-11-30,93.16979,96.40069,91.37083,94.4911,5223476
2017-12-29,95.15175,99.66985,93.31867,98.94968,4279423
2018-01-31,99.31028,107.1942,99.02981,102.07592,7933335
2018-02-28,102.26289,103.29025,87.83061,91.11096,6938637
2018-03-30,91,94.57999,89.69115,92.37106,6120218
2018-04-30,91.9995,102.59708,88.88004,101.3201,6564255
2018-05-31,100.8434,109.78326,99.51131,104.95504,6778899
2018-06-29,105.3021,106.84346,101.71922,105.07792,4881108
2018-07-31,104.18519,108.13145,102.23743,106.22426,4036100
2018-08-31,105.34168,105.73732,98.8613,103.07943,5271807
2018-09-28,103.42435,106.75382,98.93941,105.11099,3564495
2018-10-31,105.56453,108.54783,88.61011,92.37955,6734296
2018-11-30,92.68997,96.84039,86.51978,89.76009,6003559
2018-12-31,91.91996,92.43498,71.7,77.11,20176197
